id,year,jday,min,tp_sfc,humid,press,rain,ws10_avg,ws10_std,wd10_avg,wd10_std
,,,,°C,%,mb,mm,m/s,m/s,deg,deg
,,,,tmo_aspira,hgr_aspira,bar_atmosf,plv_tipbuk,anm_sonico,anm_sonico,anm_sonico,anm_sonico
110,2012,183,0,20.64,52.36,908.3,0.0,1.2631000000000001,0.09122554466814646,170.0,1.8714727533861315
110,2012,183,10,20.25,54.08,908.3,0.0,1.2610999999999997,0.09094253374766094,169.35,0.7046254797171805
110,2012,183,20,20.21,54.62,908.42,0.0,1.2818,0.1028038045123926,175.8,1.382984731176258
110,2012,183,30,20.25,54.99,908.48,0.0,1.4241999999999997,0.17661181538428666,182.75,1.4923636137200464
110,2012,183,40,20.2,55.3,908.48,0.0,1.3465,0.05988182807274113,181.64999999999998,1.9671592603435941
110,2012,183,50,20.53,54.39,908.48,0.0,1.3335000000000001,0.21921083205190586,177.2,1.4822220706313431
110,2012,183,60,20.17,55.65,908.6,0.0,1.2020999999999997,0.1790024518764415,177.10000000000002,1.9191224151795125
110,2012,183,70,20.0,56.43,908.66,0.0,1.2929,0.05378444632667204,182.15,1.3727131326116337
110,2012,183,80,20.02,56.34,908.61,0.0,1.4822,0.1339807614713561,184.65,1.0613874567439232
110,2012,183,90,19.99,56.35,908.61,0.0,1.3472,0.2404097428234647,177.35000000000002,1.2971747076713382
110,2012,183,100,19.8,57.46,908.67,0.0,1.6115000000000002,0.13558699544327005,184.85,1.1690215519351599
110,2012,183,110,19.66,57.62,908.6,0.0,1.6076000000000001,0.10697164733392378,187.85,1.510762706567632
110,2012,183,120,19.43,58.37,908.61,0.0,1.5882,0.10175875610700262,187.25,1.1675181464209554
110,2012,183,130,19.54,57.72,908.55,0.0,1.4463000000000001,0.09940495181048302,183.6,1.267957237274016
110,2012,183,140,19.64,57.38,908.55,0.0,1.464,0.1621720622603591,174.25,1.5754073935193895
110,2012,183,150,19.41,58.34,908.5,0.0,1.6105,0.13470729585124763,176.95,1.3036945620470737
110,2012,183,160,19.53,57.64,908.43,0.0,1.5472000000000001,0.07499303671378799,183.7,1.2321462800964647
110,2012,183,170,19.25,58.23,908.44,0.0,1.5191000000000003,0.10918429883051459,191.5,1.4916452512429208
110,2012,183,180,19.23,58.84,908.38,0.0,1.6313000000000002,0.1497093851433503,187.7,2.154708871801994
110,2012,183,190,19.49,57.91,908.38,0.0,1.3273,0.0924506474948782,182.60000000000002,1.6424723911090728
110,2012,183,200,19.2,59.17,908.32,0.0,1.4055,0.14352177535133817,189.64999999999998,1.406208851249818
110,2012,183,210,19.1,59.92,908.26,0.0,1.4395,0.10890592270395584,190.35,1.7201706504491545
110,2012,183,220,18.84,60.7,908.14,0.0,1.4792999999999998,0.22600444931706792,191.8,1.2757408479433079
110,2012,183,230,18.77,61.02,908.2,0.0,1.6044999999999998,0.12832445856759606,191.65,1.1932221596258685
110,2012,183,240,18.8,60.94,908.08,0.0,1.5511,0.1571767935938523,188.15,1.6898523801405456
110,2012,183,250,18.85,60.06,907.9,0.0,1.4467000000000003,0.20022379146012267,187.95,0.9728537631342364
110,2012,183,260,18.97,59.78,907.9,0.0,1.3336,0.13859389115926668,181.2,2.097771568964446
110,2012,183,270,18.89,59.8,907.84,0.0,1.6206999999999998,0.18625254658959994,192.5,1.0776600164760273
110,2012,183,280,18.92,59.72,907.78,0.0,1.4937,0.1611473101095875,190.85000000000002,1.3450654672212472
110,2012,183,290,18.85,60.62,907.72,0.0,1.4073,0.12931103759712245,187.45,0.7041851082397769
110,2012,183,300,18.56,62.12,907.73,0.0,1.1702000000000001,0.14565163919434623,178.2,1.5047221412015646
110,2012,183,310,18.34,63.36,907.67,0.0,1.2033,0.11453679661042455,173.6,0.6425954403822047
110,2012,183,320,18.01,65.49,907.67,0.0,1.2897000000000003,0.07951526757659677,180.35,1.373345550107474
110,2012,183,330,17.97,65.16,907.61,0.0,1.3341,0.11923035594083323,186.05,0.8859451951948769
110,2012,183,340,18.18,64.5,907.55,0.0,1.4708999999999999,0.1477478708250421,187.95,1.6389568633737743
110,2012,183,350,18.53,63.2,907.37,0.0,1.4999,0.1994873708060515,185.6,1.474151450835361
110,2012,183,360,18.66,62.52,907.32,0.0,1.5942,0.15584379644018204,178.75,1.7938884673617066
110,2012,183,370,18.68,62.63,907.32,0.0,1.4202000000000001,0.16039659181749055,172.95,1.7016214489584798
110,2012,183,380,18.56,62.69,907.38,0.0,1.2694999999999999,0.1528007053503208,182.9,2.0358436307557835
110,2012,183,390,18.33,64.07,907.38,0.0,1.4122,0.19219596480906892,192.1,1.001981398141813
110,2012,183,400,18.12,64.78,907.38,0.0,1.1301999999999999,0.13369268242253696,178.55,1.5092619830014051
110,2012,183,410,17.84,66.62,907.5,0.0,1.0981,0.09164721005634109,184.5,1.351310808067485
110,2012,183,420,17.7,66.97,907.5,0.0,1.1728,0.09631406958487423,180.8,0.9505887999901257
110,2012,183,430,17.67,67.8,907.56,0.0,1.2382,0.20911442906802105,185.9,1.1944798961147158
110,2012,183,440,17.67,68.07,907.44,0.0,1.0421,0.121117436124339,184.7,2.580106802268292
110,2012,183,450,17.54,68.54,907.5,0.0,0.908,0.2176413972059952,178.95,1.5695802694421912
110,2012,183,460,17.43,69.46,907.69,0.0,0.9908000000000001,0.12552715509668286,172.25,1.9183899383481862
110,2012,183,470,17.0,71.3,907.69,0.0,1.1832,0.12154816146513923,173.39999999999998,2.140224196459593
110,2012,183,480,17.05,71.6,907.7,0.0,1.2786000000000002,0.09607890275994813,177.64999999999998,1.9847202573662621
110,2012,183,490,17.38,70.4,907.69,0.0,1.4517,0.15889412967269886,181.6,0.6328849289826185
