id,year,jday,min,tp_sfc,humid,press,rain,ws10_avg,ws10_std,wd10_avg,wd10_std
,,,,°C,%,mb,mm,m/s,m/s,deg,deg
,,,,tmo_aspira,hgr_aspira,bar_atmosf,plv_tipbuk,anm_sonico,anm_sonico,anm_sonico,anm_sonico
110,2012,32,0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,10,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,20,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,30,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,40,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,50,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,60,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,70,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,80,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,90,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,100,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,110,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,120,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,130,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,140,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,150,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,160,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,170,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,180,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,190,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,200,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,210,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,220,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,230,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,240,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,250,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,260,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,270,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,280,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,290,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,300,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,310,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,320,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,330,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,340,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,350,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,360,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,370,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,380,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,390,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,400,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,410,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,420,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,430,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,440,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,450,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,460,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,470,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,480,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,490,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,500,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,510,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,520,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,530,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
110,2012,32,540,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
