id,year,jday,min,tp_sfc,humid,press,rain,ws10_avg,ws10_std,wd10_avg,wd10_std
,,,,°C,%,mb,mm,m/s,m/s,deg,deg
,,,,tmo_aspira,hgr_aspira,bar_atmosf,plv_tipbuk,anm_sonico,anm_sonico,anm_sonico,anm_sonico
110,2012,336,0,20.75,87.5,904.72,0.0,0.3271,0.15034290435164835,90.9,5.9855176337927904
110,2012,336,10,20.72,87.4,904.67,0.0,0.21820000000000003,0.1602087527085972,51.89,9.130232894680786
110,2012,336,20,20.87,86.6,904.68,0.0,0.19069999999999998,0.2076733813788694,101.9,14.697829015802904
110,2012,336,30,20.87,85.9,904.74,0.0,0.47119999999999995,0.11350653431998235,118.80000000000001,5.9126860309
110,2012,336,40,20.9,86.3,904.69,0.0,0.8322999999999998,0.5072779317100243,58.695,4.616713724188572
110,2012,336,50,20.94,85.9,904.63,0.0,0.6468,0.21621481088131875,38.06,3.0425570021137003
110,2012,336,60,20.87,85.8,904.76,0.0,0.6234999999999999,0.12865133760154485,45.82,3.068563560075337
110,2012,336,70,20.82,86.3,904.82,0.0,0.744,0.2900865771148713,46.004999999999995,3.3675558231783222
110,2012,336,80,20.74,86.7,904.65,0.0,1.2921999999999998,0.2559261178109373,43.61,3.5644029592002577
110,2012,336,90,20.83,85.2,904.83,0.0,1.1881,0.24775231807414252,44.495000000000005,5.839474957372262
110,2012,336,100,20.69,84.7,904.95,0.0,0.3484,0.07989187137069145,105.4,8.733066217289066
110,2012,336,110,20.58,84.4,904.95,0.0,0.8049,0.3792277093720282,69.71000000000001,3.403707927474911
110,2012,336,120,20.58,84.2,905.01,0.0,0.3742,0.254938249603921,47.16,4.806492841285976
110,2012,336,130,20.45,85.2,904.89,0.0,0.6402,0.32763251771865787,29.04,5.864739722367149
110,2012,336,140,20.65,84.2,904.84,0.0,1.1120999999999999,0.17991260223909955,324.5,4.771384220305236
110,2012,336,150,20.46,84.9,904.9,0.0,0.9714,0.1464325404030433,320.15,3.1298928646911293
110,2012,336,160,20.5,85.4,904.84,0.0,0.6681999999999999,0.11521940422997815,325.95,6.1215447542085135
110,2012,336,170,20.47,85.2,904.78,0.0,0.38580000000000003,0.21113071254030708,325.04999999999995,6.792342174995473
110,2012,336,180,20.45,84.5,904.79,0.0,0.5244,0.10972612369997505,19.79,7.611762534977618
110,2012,336,190,20.5,84.2,904.55,0.0,0.4010000000000001,0.12098576592126678,19.725,6.988015697527367
110,2012,336,200,20.5,84.8,904.37,0.0,0.3742,0.2308707189941784,16.075,7.6389464842273185
110,2012,336,210,20.32,85.4,904.25,0.0,0.44559999999999994,0.17422157029356486,21.095,6.241422928930372
110,2012,336,220,20.25,85.5,904.19,0.0,0.3187,0.14158079750524866,346.3,12.145754331361134
110,2012,336,230,20.29,85.5,904.13,0.0,0.9212,0.18993378963324153,15.25,3.8122212378961775
110,2012,336,240,20.37,83.0,904.01,0.0,1.0286,0.1322826939214314,16.78,3.677717149718469
110,2012,336,250,20.17,83.7,904.01,0.0,0.4671,0.1591124340416759,19.02,4.199873369784168
110,2012,336,260,20.14,84.7,903.9,0.254,0.813,0.17315952824555228,17.435,5.372232456499502
110,2012,336,270,19.84,86.2,903.83,0.0,1.0596999999999999,0.14820485072283493,327.45,8.124829092903365
110,2012,336,280,19.71,87.6,903.71,0.254,1.0503,0.13901722515173756,321.79999999999995,1.6718463014151619
110,2012,336,290,19.53,88.4,903.64,0.0,1.0509,0.15707920861074448,327.4,6.702060499080364
110,2012,336,300,19.53,88.3,903.46,0.0,0.611,0.25584630803146907,323.15,6.853131891494736
110,2012,336,310,19.53,88.3,903.57,0.0,0.4906,0.26767193851180343,63.47,6.2412945594466045
110,2012,336,320,19.45,88.4,903.51,0.0,0.8405999999999999,0.15118877089401997,85.1,3.517114071065778
110,2012,336,330,19.49,88.2,903.57,0.0,0.5831999999999999,0.18072741905975417,82.69999999999999,3.7366271184347823
110,2012,336,340,19.46,88.6,903.51,0.0,0.32780000000000004,0.20951308630568488,46.125,3.0326533468601755
110,2012,336,350,19.54,88.9,903.5,0.0,-0.0487,0.032694036153402654,91.005,4.397860409082782
110,2012,336,360,19.46,89.3,903.5,0.0,0.1119,0.13414043221771563,117.8,3.585498820093083
110,2012,336,370,19.51,89.5,903.44,0.0,0.2803,0.09565452884672472,115.75,4.033757057632499
110,2012,336,380,19.56,88.9,903.62,0.254,0.4516,0.1827987357116503,126.30000000000001,9.956761709177002
110,2012,336,390,19.66,88.6,903.62,0.0,0.7199,0.21128729782507566,90.45,5.399159296697135
110,2012,336,400,19.69,88.6,903.68,0.0,0.5948,0.19579910339143258,99.95,3.9426168819424716
110,2012,336,410,19.74,88.8,903.8,0.0,0.4722000000000001,0.2081424725732086,91.05000000000001,3.481511325719207
110,2012,336,420,19.8,88.7,903.98,0.0,0.14499999999999996,0.1551107131481682,100.1,5.490986016494063
110,2012,336,430,19.72,88.8,903.86,0.0,0.14920000000000003,0.0934627673937001,184.55,8.986796500669438
110,2012,336,440,19.74,88.8,903.8,0.0,0.081,0.09736072673881965,123.15,17.842945342316355
110,2012,336,450,19.74,88.8,903.86,0.0,0.32480000000000003,0.06441152415868176,145.0,4.30065248925478
110,2012,336,460,19.79,88.5,903.86,0.0,0.2633,0.0686926326310018,152.9,3.04132872277891
110,2012,336,470,19.64,89.0,903.92,0.0,0.187,0.030228757463345676,178.15,2.3382925133049066
110,2012,336,480,19.67,89.0,903.92,0.0,0.14509999999999998,0.09180105300775876,172.8,3.5945068893768695
110,2012,336,490,19.66,89.3,903.98,0.0,0.2764,0.06297830314216689,152.35,3.7735431037097693
