id,year,jday,min,tp_sfc,humid,press,rain,ws10_avg,ws10_std,wd10_avg,wd10_std
,,,,°C,%,mb,mm,m/s,m/s,deg,deg
,,,,tmo_aspira,hgr_aspira,bar_atmosf,plv_tipbuk,anm_sonico,anm_sonico,anm_sonico,anm_sonico
110,2012,214,0,18.7,48.28,910.64,0.0,1.8579999999999999,0.13323329580518192,131.95,0.9374439242488646
110,2012,214,10,18.35,49.39,910.71,0.0,1.8170000000000002,0.10719141756689293,133.25,1.4329863921196184
110,2012,214,20,18.22,49.78,910.78,0.0,1.6199999999999999,0.04898979485566351,138.65,0.6271815260884736
110,2012,214,30,18.01,50.53,910.84,0.0,1.5830000000000002,0.12211561006776417,145.4,0.9119947611935305
110,2012,214,40,18.04,50.38,910.84,0.0,1.5299999999999998,0.06497862896539314,143.2,0.8276096771895418
110,2012,214,50,17.83,51.21,910.79,0.0,1.4819999999999998,0.08547904226573125,145.89999999999998,0.5690352459304353
110,2012,214,60,17.93,51.13,910.8,0.0,1.468,0.06908931417616865,145.1,1.246053325058318
110,2012,214,70,17.76,51.63,910.8,0.0,1.241,0.09837004964249373,150.55,1.049258468316236
110,2012,214,80,17.6,52.0,910.81,0.0,1.3290000000000002,0.08265725752904109,149.05,1.6118877821431064
110,2012,214,90,17.4,52.52,910.81,0.0,1.4040000000000001,0.16167182122366852,149.5,1.6119722219828863
110,2012,214,100,17.35,53.01,910.81,0.0,1.491,0.1070254383053134,146.5,0.8350249497270524
110,2012,214,110,17.06,53.98,910.75,0.0,1.7689999999999997,0.15821574581002432,141.25,0.7100547709703647
110,2012,214,120,16.93,54.81,910.63,0.0,1.8030000000000002,0.11333823518811098,143.45,1.3810965852458612
110,2012,214,130,17.09,54.57,910.64,0.0,1.7309999999999999,0.1659618430041476,145.05,1.4103443236001312
110,2012,214,140,16.9,55.13,910.53,0.0,1.9179999999999997,0.14890712989421742,144.15,1.3890588340471557
110,2012,214,150,16.67,56.13,910.53,0.0,2.013,0.15188080121522196,141.7,1.535143858622594
110,2012,214,160,16.65,56.64,910.47,0.0,2.003,0.14376292212450958,145.65,1.1383462663979802
110,2012,214,170,16.6,56.77,910.47,0.0,2.1950000000000003,0.1417548744997661,142.25,0.7900098452269789
110,2012,214,180,16.6,56.92,910.35,0.0,2.0289999999999995,0.15227533542165603,142.7,1.2236557250032922
110,2012,214,190,16.54,57.45,910.36,0.0,1.8959999999999997,0.18367846302105703,145.55,1.1658287467148278
110,2012,214,200,16.33,58.35,910.25,0.0,2.0300000000000002,0.15062831370260005,145.64999999999998,1.2539630510239659
110,2012,214,210,16.33,58.58,910.25,0.0,2.2699999999999996,0.1700326765980914,144.0,1.208527570595263
110,2012,214,220,16.34,58.52,910.19,0.0,2.254,0.18774687451163838,140.7,1.484383897634152
110,2012,214,230,16.31,58.66,910.01,0.0,2.1260000000000003,0.20956038641774724,143.1,1.3515735685160133
110,2012,214,240,16.18,59.11,909.89,0.0,1.691,0.2147065180400653,151.05,1.1212537625354932
110,2012,214,250,16.11,59.51,909.71,0.0,1.6849999999999998,0.13243447016879295,154.95,1.3362069034729949
110,2012,214,260,16.0,60.41,909.66,0.0,1.768,0.1615755757120075,154.9,1.084603870339561
110,2012,214,270,15.85,61.11,909.6,0.0,2.0450000000000004,0.3245937632042721,140.85,1.5031463298324912
110,2012,214,280,15.74,61.28,909.49,0.0,2.247,0.15268340519592244,140.10000000000002,0.5152787810712003
110,2012,214,290,15.79,61.17,909.37,0.0,2.12,0.11401754250991397,138.65,1.3867007207356925
110,2012,214,300,15.95,61.5,909.37,0.0,2.119,0.12251530516633423,140.45,1.0323807437181303
110,2012,214,310,15.72,63.04,909.25,0.0,2.2600000000000002,0.17807613852257453,137.7,1.0320750403380992
110,2012,214,320,15.99,63.02,909.19,0.0,2.225,0.18458662525281244,142.25,1.566825878434912
110,2012,214,330,15.92,63.27,909.13,0.0,2.2139999999999995,0.08971560003081336,143.64999999999998,1.5701241989091181
110,2012,214,340,16.02,63.28,909.13,0.0,2.069,0.15285795875765024,141.35,1.5151369575058224
110,2012,214,350,15.97,63.74,909.02,0.0,2.283,0.2080090809983491,140.45,2.04570036906679
110,2012,214,360,16.0,63.91,909.08,0.0,2.39,0.12064640713902568,143.35000000000002,1.1679369275207745
110,2012,214,370,15.84,64.59,909.02,0.0,2.3229999999999995,0.15326447729333761,146.6,1.7599444435675933
110,2012,214,380,15.96,64.44,909.03,0.0,2.556,0.22539841269282365,143.35,1.503433477817433
110,2012,214,390,15.99,64.36,909.15,0.0,2.468,0.20296688290348147,144.05,1.8655714048694751
110,2012,214,400,16.04,64.79,909.15,0.0,2.453,0.19084898043566623,145.05,1.6454006604269165
110,2012,214,410,15.87,65.9,909.03,0.0,2.53,0.302911795008969,142.14999999999998,1.8709358917694405
110,2012,214,420,15.76,66.71,909.15,0.0,2.2,0.3049954462319433,146.39999999999998,1.4738343793580673
110,2012,214,430,15.48,67.87,909.22,0.0,2.2340000000000004,0.14331007563244744,147.35000000000002,1.7833579437554188
110,2012,214,440,15.45,68.45,909.22,0.0,2.0840000000000005,0.21318745012051926,148.45,1.5114999908111881
110,2012,214,450,15.3,69.83,909.22,0.0,2.1520000000000006,0.23606966956576364,145.15,1.5361409078886252
110,2012,214,460,15.23,70.1,909.34,0.0,2.258,0.18736773112429655,139.0,1.569932765722433
110,2012,214,470,15.03,71.1,909.34,0.0,2.3930000000000002,0.15874857829634595,139.0,1.8200308300197066
110,2012,214,480,15.1,71.4,909.4,0.0,2.3590000000000004,0.10322036836034094,137.39999999999998,0.994731119448869
