id,year,jday,min,tp_sfc,humid,press,rain,ws10_avg,ws10_std,wd10_avg,wd10_std
,,,,°C,%,mb,mm,m/s,m/s,deg,deg
,,,,tmo_aspira,hgr_aspira,bar_atmosf,plv_tipbuk,anm_sonico,anm_sonico,anm_sonico,anm_sonico
110,2012,1,0,19.78,91.4,903.24,0.0,1.0837,0.2793735253503213,300.29999999999995,1.1281003747697078
110,2012,1,10,19.91,91.7,903.55,0.0,0.7996000000000001,0.1471214162218102,293.85,2.160186473432329
110,2012,1,20,19.88,91.6,903.67,0.0,1.088,0.08901310764900483,316.4,3.1211926228428926
110,2012,1,30,20.03,91.5,903.73,0.0,1.0861,0.05295375340804461,320.75,2.8323634339932826
110,2012,1,40,20.11,91.4,903.8,0.0,1.1609000000000003,0.16344244654719686,339.6,1.5938712097698902
110,2012,1,50,20.03,91.5,903.74,0.0,0.7407,0.13719333479113016,334.1,1.8260477783696918
110,2012,1,60,19.93,91.7,903.81,0.0,0.7093,0.05270894927176347,321.25,2.931411499223161
110,2012,1,70,19.9,91.9,903.81,0.0,0.8662000000000001,0.0937832015282529,320.7,2.6559286637006405
110,2012,1,80,19.95,92.2,903.93,0.0,1.1874,0.16832851478251953,315.9,1.8760431172491154
110,2012,1,90,20.0,92.4,903.81,0.0,1.6422,0.19943353111584144,302.7,1.0626701171002118
110,2012,1,100,20.15,92.2,903.87,0.0,1.6111000000000004,0.16416485616598947,295.5,1.4350110336393473
110,2012,1,110,20.11,92.0,903.87,0.0,1.6091000000000002,0.10149816637643157,317.85,1.8250604738839014
110,2012,1,120,20.28,91.6,904.0,0.0,1.468,0.10223611016770064,323.75,2.0851302890280556
110,2012,1,130,20.15,91.6,904.05,0.0,1.4268,0.1763114668231574,320.85,2.6918423348248974
110,2012,1,140,20.12,91.8,903.81,0.0,1.3336000000000001,0.08625440407435561,321.0,1.2503532834096662
110,2012,1,150,20.12,91.5,903.75,0.0,1.4819,0.1280871665008724,319.54999999999995,1.0307946449220624
110,2012,1,160,20.23,91.1,903.69,0.0,1.3753999999999997,0.08325756555546306,325.0,1.6418625737591772
110,2012,1,170,20.18,91.4,903.63,0.0,1.6564999999999999,0.19086717312774826,324.85,2.7542719566359297
110,2012,1,180,20.08,91.6,903.63,0.0,1.7424,0.09159839882152238,324.75,2.2871511051475757
110,2012,1,190,20.0,91.7,903.45,0.0,1.7327,0.16374305752882737,318.9,2.8194454143402816
110,2012,1,200,20.1,91.7,903.33,0.0,1.7579,0.1727396563875501,316.6,1.2981974682869575
110,2012,1,210,20.07,91.6,903.33,0.0,2.0326,0.2380551756771247,318.6,2.2937637580574357
110,2012,1,220,19.92,91.0,903.21,0.0,2.1639,0.26752090261012,318.65,2.393753946326889
110,2012,1,230,19.87,90.6,903.15,0.254,1.7225000000000001,0.11633500476354189,319.79999999999995,1.9080207895443213
110,2012,1,240,19.79,90.6,902.97,0.0,1.5417999999999998,0.10632528705188933,322.4,3.0263714264959467
110,2012,1,250,19.8,91.0,902.91,0.0,1.6206,0.21972113639287816,322.95,2.439600732360386
110,2012,1,260,19.8,91.2,902.73,0.0,1.4299000000000002,0.08920320123802233,319.85,2.88500943383784
110,2012,1,270,19.67,91.5,902.67,0.0,1.6355,0.31589247467382875,314.9,2.1708940528936203
110,2012,1,280,19.77,91.8,902.56,0.0,1.1847,0.18735649323030024,308.4,1.1072794488193924
110,2012,1,290,19.84,92.0,902.56,0.0,1.4091999999999998,0.19305140363241197,310.75,2.045059358008412
110,2012,1,300,19.82,92.1,902.43,0.0,1.3364,0.12589166418437367,316.25,2.3436072883958654
110,2012,1,310,19.79,92.1,902.26,0.0,1.3448999999999998,0.17303978347959942,308.25,2.9960488221062826
110,2012,1,320,19.79,91.8,902.14,0.0,1.3493999999999997,0.19852187117124728,317.20000000000005,2.298806453599587
110,2012,1,330,19.69,91.6,902.13,0.0,1.2339,0.14812490975149617,302.65,2.0322576498947065
110,2012,1,340,19.59,91.5,902.01,0.0,1.3114999999999999,0.18020620904335607,308.35,1.8456943890519306
110,2012,1,350,19.63,91.1,902.02,0.0,1.1465999999999998,0.24487647679777008,313.45,2.4068566960987843
110,2012,1,360,19.58,91.0,902.02,0.0,0.7766,0.11963667219265725,315.7,1.942656946326631
110,2012,1,370,19.49,91.3,901.9,0.0,0.8891,0.11101496395631635,308.6,2.181514254925794
110,2012,1,380,19.36,91.4,901.9,0.0,0.8869999999999999,0.14842805964132555,299.15,1.5135776748412282
110,2012,1,390,19.33,91.4,901.9,0.0,1.0821999999999998,0.1294396470260261,303.15,1.0098344198706812
110,2012,1,400,19.3,90.8,901.96,0.0,1.134,0.11049786322720351,307.5,1.5100496680573128
110,2012,1,410,19.33,90.0,901.96,0.0,1.0569000000000002,0.14216457599088003,308.25,1.0974723484241213
110,2012,1,420,19.35,89.7,901.96,0.0,0.9215,0.09356311001434033,297.20000000000005,2.29736951025878
110,2012,1,430,19.41,89.4,902.08,0.0,0.7769999999999999,0.13628890881750674,326.04999999999995,4.371245132809542
110,2012,1,440,19.41,89.4,902.2,0.0,0.8305,0.17527708223140742,321.3,4.220470805754048
110,2012,1,450,19.38,89.6,902.39,0.0,0.8889000000000001,0.18573604329202714,320.75,2.7801194218953973
110,2012,1,460,19.33,89.4,902.45,0.0,0.9404999999999999,0.051762813765181756,315.70000000000005,3.0241308099279625
110,2012,1,470,19.38,89.2,902.51,0.0,0.9579999999999999,0.08811986785686365,311.45,1.3596993131653123
110,2012,1,480,19.31,89.2,902.63,0.0,0.9228,0.11792257346807412,304.15,1.4347961527687476
110,2012,1,490,19.43,88.8,902.75,0.0,0.9236000000000001,0.10945135905962979,316.1,1.5450911515721868
