id,timestamp,year,jday,min,tp_sfc,humid,press,rain,ws10_avg,ws10_std,wd10_avg,wd10_std
,,,,,°C,%,mb,mm,m/s,m/s,deg,deg
,,,,,tmo_aspira,hgr_aspira,bar_atmosf,plv_tipbuk,anm_sonico,teste2,anm_sonico,anm_sonico
110,2019-04-01 00:00:00,2019,91,0,22.91,74.3,897.98,0.0,0.8079000000000001,0.11908302425898777,179.10000000000002,1.8024806486863845
110,2019-04-01 00:10:00,2019,91,10,22.95,74.2,898.3,0.0,0.7311,0.07151448959632045,179.9,2.1797339414606443
110,2019-04-01 00:20:00,2019,91,20,22.47,74.9,898.23,0.0,0.8488000000000001,0.09007256334015745,179.0,1.1291247396890114
110,2019-04-01 00:30:00,2019,91,30,22.81,74.5,898.3,0.0,0.8382999999999999,0.127540886690417,171.0,1.8068312378919682
110,2019-04-01 00:40:00,2019,91,40,22.9,74.3,898.46,0.0,0.6963,0.14714320311255372,171.1,0.9746963059788876
110,2019-04-01 00:50:00,2019,91,50,22.59,75.0,898.54,0.0,0.42610000000000003,0.16251321313802286,137.5,3.1259084172978158
110,2019-04-01 01:00:00,2019,91,60,22.21,76.0,898.62,0.0,0.21790000000000004,0.20084015202809094,159.6,20.531171981485457
110,2019-04-01 01:10:00,2019,91,70,21.12,79.3,898.54,0.0,0.24159999999999998,0.13749117143374054,180.0305,0.04331281565541543
110,2019-04-01 01:20:00,2019,91,80,20.76,81.8,898.62,0.0,0.10969999999999999,0.12293543924443522,234.9,3.911305813493323
110,2019-04-01 01:30:00,2019,91,90,20.76,84.2,898.62,0.0,0.3464,0.1823617893699835,221.7,1.684596502957838
110,2019-04-01 01:40:00,2019,91,100,20.42,84.9,898.78,0.0,0.2857,0.05943446437510442,192.25,2.0155582628917257
110,2019-04-01 01:50:00,2019,91,110,20.14,85.8,898.62,0.0,0.5521,0.10354006202646608,192.1,1.855315738328355
110,2019-04-01 02:00:00,2019,91,120,19.99,86.1,898.62,0.0,0.4747,0.07648391261493419,179.7,3.638397241765787
110,2019-04-01 02:10:00,2019,91,130,20.3,84.2,898.47,0.0,0.5509999999999999,0.06078376976353695,173.25,1.979533121162103
110,2019-04-01 02:20:00,2019,91,140,20.58,83.3,898.47,0.0,0.6526,0.11744899602238697,176.14999999999998,1.4109689539068138
110,2019-04-01 02:30:00,2019,91,150,20.8,83.1,898.47,0.0,0.8333,0.07412909160526802,186.0,1.2635112671528588
110,2019-04-01 02:40:00,2019,91,160,21.19,81.1,898.39,0.0,0.9684000000000001,0.112528712385378,195.7,1.2310864262467072
110,2019-04-01 02:50:00,2019,91,170,20.91,80.4,898.31,0.0,0.5443,0.13485551939431736,186.95,2.519720363673539
110,2019-04-01 03:00:00,2019,91,180,20.7,80.3,898.39,0.0,0.6657,0.27445220186967184,196.95,3.216427493698906
110,2019-04-01 03:10:00,2019,91,190,20.7,81.6,898.23,0.0,0.312,0.33221545886835413,205.75,3.5842664908984907
110,2019-04-01 03:20:00,2019,91,200,20.22,81.9,898.23,0.0,0.0364,0.07462230825221697,262.65,2.5986428851314765
110,2019-04-01 03:30:00,2019,91,210,19.43,83.3,898.07,0.0,0.0,0.0,0.0,0.0
110,2019-04-01 03:40:00,2019,91,220,19.37,85.9,898.15,0.0,0.0,0.0,0.0,0.0
110,2019-04-01 03:50:00,2019,91,230,19.14,86.7,897.99,0.0,0.3267,0.2695185213177998,204.1,3.018352458985972
110,2019-04-01 04:00:00,2019,91,240,19.2,86.8,897.91,0.0,0.2984,0.16220987776471704,206.2,1.9278491872781152
110,2019-04-01 04:10:00,2019,91,250,19.27,85.8,897.83,0.0,0.2548,0.10860304886246161,206.5,9.406703659270516
110,2019-04-01 04:20:00,2019,91,260,18.84,86.8,897.68,0.0,0.39959999999999996,0.08508845071127129,174.1,2.559347184559201
110,2019-04-01 04:30:00,2019,91,270,19.32,87.7,897.52,0.0,0.2904,0.24551044331713828,157.5,2.7143824834880337
110,2019-04-01 04:40:00,2019,91,280,19.06,87.4,897.6,0.0,0.0313,0.06631917771906806,0.0,1.8328586173273462
110,2019-04-01 04:50:00,2019,91,290,19.4,87.7,897.44,0.0,0.007300000000000001,0.01931061884042042,0.0,0.04325891045014118
110,2019-04-01 05:00:00,2019,91,300,19.24,87.9,897.37,0.0,0.2391,0.19225298726186574,241.35,4.202780481749882
110,2019-04-01 05:10:00,2019,91,310,18.81,88.5,897.13,0.0,0.5829000000000001,0.06642698581483616,199.55,1.5449534656782098
110,2019-04-01 05:20:00,2019,91,320,19.19,88.1,896.97,0.0,0.6101000000000001,0.09810589516775566,198.60000000000002,3.2722197172222067
110,2019-04-01 05:30:00,2019,91,330,19.56,86.0,896.81,0.0,0.6488999999999999,0.05703303136487368,178.6,1.3418674549547236
110,2019-04-01 05:40:00,2019,91,340,19.98,84.4,896.65,0.0,0.6826,0.10053987600284112,182.3,2.516361403119812
