id,timestamp,year,jday,min,tp_sfc,humid,press,rain,ws10_avg,ws10_std,wd10_avg,wd10_std
,,,,,°C,%,mb,mm,m/s,m/s,deg,deg
,,,,,tmo_aspira,hgr_aspira,bar_atmosf,plv_tipbuk,anm_sonico,anm_sonico,anm_sonico,anm_sonico
110,2004-08-01 00:00:00,2004,214,0,17.78,59.29,908.26,0.0,1.2807,0.09762746653592021,195.95,1.3336477337654715
110,2004-08-01 00:10:00,2004,214,10,17.27,62.62,908.27,0.0,0.8988000000000002,0.13018943462850158,202.05,1.5284528997213707
110,2004-08-01 00:20:00,2004,214,20,17.98,58.73,908.4,0.0,0.1083,0.24969272227190678,163.7,5.462250224139416
110,2004-08-01 00:30:00,2004,214,30,17.15,62.22,908.4,0.0,0.8499000000000001,0.6677471993368614,234.55,8.313647978541736
